**********************
PowerShell transcript start
Start time: 20260307115835
Username: MITCH-GAMING\David
RunAs User: MITCH-GAMING\David
Configuration Name: 
Machine: MITCH-GAMING (Microsoft Windows NT 10.0.26200.0)
Host Application: C:\Program Files\WindowsApps\Microsoft.PowerShell_7.5.4.0_x64__8wekyb3d8bbwe\pwsh.dll
Process ID: 22216
PSVersion: 7.5.4
PSEdition: Core
GitCommitId: 7.5.4
OS: Microsoft Windows 10.0.26200
Platform: Win32NT
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1, 6.0, 7.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
WSManStackVersion: 3.0
**********************
Transcript started, output file is C:\Users\David\Documents\PowerShell_transcript.MITCH-GAMING.x1ai7r+b.20260307115835.txt
PS C:\Users\David> Get-Process ?
PS C:\Users\David> Get-Process /?
PS C:\Users\David> Get-Process -Name
>> TerminatingError(Get-Process): "Missing an argument for parameter 'Name'. Specify a parameter of type 'System.String[]' and try again."
Get-Process: Missing an argument for parameter 'Name'. Specify a parameter of type 'System.String[]' and try again.
Get-Process: Missing an argument for parameter 'Name'. Specify a parameter of type 'System.String[]' and try again.
PS C:\Users\David> Get-Help Get-Process

NAME
    Get-Process

SYNOPSIS
    Gets the processes that are running on the local computer.


SYNTAX
    Get-Process [-FileVersionInfo <System.Management.Automation.SwitchParameter>] [-Module
    <System.Management.Automation.SwitchParameter>] [[-Name] <System.String[]>] [<CommonParameters>]

    Get-Process -IncludeUserName <System.Management.Automation.SwitchParameter> [[-Name] <System.String[]>] [<CommonParameters>]

    Get-Process [-FileVersionInfo <System.Management.Automation.SwitchParameter>] -Id <System.Int32[]> [-Module
    <System.Management.Automation.SwitchParameter>] [<CommonParameters>]

    Get-Process -Id <System.Int32[]> -IncludeUserName <System.Management.Automation.SwitchParameter> [<CommonParameters>]

    Get-Process [-FileVersionInfo <System.Management.Automation.SwitchParameter>] -InputObject <System.Diagnostics.Process[]> [-Module
    <System.Management.Automation.SwitchParameter>] [<CommonParameters>]

    Get-Process -IncludeUserName <System.Management.Automation.SwitchParameter> -InputObject <System.Diagnostics.Process[]>
    [<CommonParameters>]


DESCRIPTION
    The `Get-Process` cmdlet gets the processes on a local computer.

    Without parameters, this cmdlet gets all processes on the local computer. You can also specify a specific process by process name
    or process ID (PID), or by piping a **System.Diagnostics.Process** object to this cmdlet.

    By default, this cmdlet returns a **Process** object that has detailed information about the process and supports methods that let
    you control it. With parameters, you can change the type of information returned by this cmdlet.

    - **Module**: Retrieve information for each module loaded into the process. - **FileVersionInfo**: Retrieve file version
    information for the main module of the process.

    > [!NOTE] > A module is an executable file or a dynamic link library (DLL) loaded into a process. A process > has one or more
    modules. The main module is the module used to initially start the process. For > more information, see [ProcessModule
    Class](/dotnet/api/system.diagnostics.processmodule).


RELATED LINKS
    Online Version
    https://learn.microsoft.com/powershell/module/microsoft.powershell.management/get-process?view=powershell-7.5&WT.mc_id=ps-gethelp
    Debug-Process Debug-Process.md
    Get-Process Get-Process.md
    Start-Process Start-Process.md
    Stop-Process Stop-Process.md
    Wait-Process Wait-Process.md
    Where-Object ../Microsoft.PowerShell.Core/Where-Object.md

REMARKS
    To see the examples, type: "Get-Help Get-Process -Examples"
    For more information, type: "Get-Help Get-Process -Detailed"
Measure-Command                   Cmdlet    Microsoft.PowerShell.Uti… Measures the time it takes to run scriptblocks and cmdlets.
Show-Command                      Cmdlet    Microsoft.PowerShell.Uti… Displays PowerShell command information in a graphical window.
Trace-Command                     Cmdlet    Microsoft.PowerShell.Uti… Configures and starts a trace of the specified expression or command.
Find-Command                      Function  PowerShellGet             …
SafeGetCommand                    Function  Pester                    …

PS C:\Users\David> Get-Help *Invoke-Command

NAME
    Invoke-Command

SYNOPSIS
    Runs commands on local and remote computers.


SYNTAX
    Invoke-Command [-ArgumentList <System.Object[]>] [-InputObject <System.Management.Automation.PSObject>] [-NoNewScope <System.Management.Automation.SwitchParameter>] [-ScriptBlock]
    <System.Management.Automation.ScriptBlock> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-FilePath] <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject
    <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [[-Session] <System.Management.Automation.Runspaces.PSSession[]>] [-ThrottleLimit
    <System.Int32>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject
    <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock] <System.Management.Automation.ScriptBlock> [[-Session]
    <System.Management.Automation.Runspaces.PSSession[]>] [-ThrottleLimit <System.Int32>] [<CommonParameters>]

    Invoke-Command [-ApplicationName <System.String>] [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-Authentication
    <System.Management.Automation.Runspaces.AuthenticationMechanism>] [[-ComputerName] <System.String[]>] [-ConfigurationName <System.String>] -Credential <System.Management.Automation.PSCredential>
    [-EnableNetworkAccess <System.Management.Automation.SwitchParameter>] [-FilePath] <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InDisconnectedSession
    <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-Port <System.Int32>] [-RemoteDebug <System.Management.Automation.SwitchParameter>]
    [-SessionName <System.String[]>] [-SessionOption <System.Management.Automation.Remoting.PSSessionOption>] [-ThrottleLimit <System.Int32>] [-UseSSL <System.Management.Automation.SwitchParameter>] [<CommonParameters>]

    Invoke-Command [-ApplicationName <System.String>] [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-Authentication
    <System.Management.Automation.Runspaces.AuthenticationMechanism>] [-CertificateThumbprint <System.String>] [[-ComputerName] <System.String[]>] [-ConfigurationName <System.String>] -Credential
    <System.Management.Automation.PSCredential> [-EnableNetworkAccess <System.Management.Automation.SwitchParameter>] [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InDisconnectedSession
    <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-Port <System.Int32>] [-RemoteDebug <System.Management.Automation.SwitchParameter>]
    [-ScriptBlock] <System.Management.Automation.ScriptBlock> [-SessionName <System.String[]>] [-SessionOption <System.Management.Automation.Remoting.PSSessionOption>] [-ThrottleLimit <System.Int32>] [-UseSSL
    <System.Management.Automation.SwitchParameter>] [<CommonParameters>]

    Invoke-Command [-AllowRedirection <System.Management.Automation.SwitchParameter>] [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-Authentication
    <System.Management.Automation.Runspaces.AuthenticationMechanism>] [-CertificateThumbprint <System.String>] [-ConfigurationName <System.String>] [[-ConnectionUri] <System.Uri[]>] -Credential
    <System.Management.Automation.PSCredential> [-EnableNetworkAccess <System.Management.Automation.SwitchParameter>] [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InDisconnectedSession
    <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock]
    <System.Management.Automation.ScriptBlock> [-SessionOption <System.Management.Automation.Remoting.PSSessionOption>] [-ThrottleLimit <System.Int32>] [<CommonParameters>]

    Invoke-Command [-AllowRedirection <System.Management.Automation.SwitchParameter>] [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-Authentication
    <System.Management.Automation.Runspaces.AuthenticationMechanism>] [-ConfigurationName <System.String>] [[-ConnectionUri] <System.Uri[]>] -Credential <System.Management.Automation.PSCredential> [-EnableNetworkAccess
    <System.Management.Automation.SwitchParameter>] [-FilePath] <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InDisconnectedSession <System.Management.Automation.SwitchParameter>]
    [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-SessionOption
    <System.Management.Automation.Remoting.PSSessionOption>] [-ThrottleLimit <System.Int32>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -Credential <System.Management.Automation.PSCredential>
    [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock]
    <System.Management.Automation.ScriptBlock> [-ThrottleLimit <System.Int32>] [-VMId] <System.Guid[]> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -Credential <System.Management.Automation.PSCredential>
    [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock]
    <System.Management.Automation.ScriptBlock> [-ThrottleLimit <System.Int32>] -VMName <System.String[]> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -Credential <System.Management.Automation.PSCredential> [-FilePath]
    <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-RemoteDebug <System.Management.Automation.SwitchParameter>]
    [-ThrottleLimit <System.Int32>] [-VMId] <System.Guid[]> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -Credential <System.Management.Automation.PSCredential> [-FilePath]
    <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-RemoteDebug <System.Management.Automation.SwitchParameter>]
    [-ThrottleLimit <System.Int32>] -VMName <System.String[]> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConnectingTimeout <System.Int32>] [-HideComputerName <System.Management.Automation.SwitchParameter>]
    -HostName <System.String[]> [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-KeyFilePath <System.String>] [-Options <System.Collections.Hashtable>] [-Port <System.Int32>]
    [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock] <System.Management.Automation.ScriptBlock> [-SSHTransport <System.Management.Automation.SwitchParameter>] [-Subsystem <System.String>]
    [-UserName <System.String>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -ContainerId <System.String[]> [-HideComputerName
    <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-RunAsAdministrator
    <System.Management.Automation.SwitchParameter>] [-ScriptBlock] <System.Management.Automation.ScriptBlock> [-ThrottleLimit <System.Int32>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConfigurationName <System.String>] -ContainerId <System.String[]> [-FilePath] <System.String>
    [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>]
    [-RunAsAdministrator <System.Management.Automation.SwitchParameter>] [-ThrottleLimit <System.Int32>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject
    <System.Management.Automation.PSObject>] [-JobName <System.String>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-ScriptBlock] <System.Management.Automation.ScriptBlock> -SSHConnection
    <System.Collections.Hashtable[]> [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-ConnectingTimeout <System.Int32>] [-FilePath] <System.String> [-HideComputerName
    <System.Management.Automation.SwitchParameter>] -HostName <System.String[]> [-InputObject <System.Management.Automation.PSObject>] [-KeyFilePath <System.String>] [-Options <System.Collections.Hashtable>]
    [-RemoteDebug <System.Management.Automation.SwitchParameter>] [-SSHTransport <System.Management.Automation.SwitchParameter>] [-Subsystem <System.String>] [-UserName <System.String>] [<CommonParameters>]

    Invoke-Command [-ArgumentList <System.Object[]>] [-AsJob <System.Management.Automation.SwitchParameter>] [-FilePath] <System.String> [-HideComputerName <System.Management.Automation.SwitchParameter>] [-InputObject
    <System.Management.Automation.PSObject>] [-RemoteDebug <System.Management.Automation.SwitchParameter>] -SSHConnection <System.Collections.Hashtable[]> [<CommonParameters>]


DESCRIPTION
    The `Invoke-Command` cmdlet runs commands on a local or remote computer and returns all output from the commands, including errors. Using a single `Invoke-Command` command, you can run commands on multiple
    computers.

    To run a single command on a remote computer, use the **ComputerName** parameter. To run a series of related commands that share data, use the `New-PSSession` cmdlet to create a **PSSession** (a persistent
    connection) on the remote computer, and then use the **Session** parameter of `Invoke-Command` to run the command in the **PSSession**. To run a command in a disconnected session, use the **InDisconnectedSession**
    parameter. To run a command in a background job, use the **AsJob** parameter.

    You can also use `Invoke-Command` on a local computer to run a scriptblock as a command. PowerShell runs the scriptblock immediately in a child scope of the current scope.

    Before using `Invoke-Command` to run commands on a remote computer, read [about_Remote](./About/about_Remote.md).

    Starting with PowerShell 6.0 you can use Secure Shell (SSH) to establish a connection to and invoke commands on remote computers. SSH must be installed on the local computer and the remote computer must be
    configured with a PowerShell SSH endpoint. The benefit of an SSH based PowerShell remote session is that it works across multiple platforms (Windows, Linux, macOS). For SSH based session you use the **HostName** or
    **SSHConnection** parameters to specify the remote computer and relevant connection information. For more information about how to set up PowerShell SSH remoting, see [PowerShell Remoting Over
    SSH](/powershell/scripting/learn/remoting/ssh-remoting-in-powershell-core).

    Some code samples use splatting to reduce the line length. For more information, see [about_Splatting](./About/about_Splatting.md).


RELATED LINKS
    Online Version https://learn.microsoft.com/powershell/module/microsoft.powershell.core/invoke-command?view=powershell-7.5&WT.mc_id=ps-gethelp
    about_PSSessions ./About/about_PSSessions.md
    about_Remote ./About/about_Remote.md
    about_Remote_Disconnected_Sessions ./About/about_Remote_Disconnected_Sessions.md
    about_Remote_Troubleshooting ./About/about_remote_troubleshooting.md
    about_Remote_Variables ./About/about_Remote_Variables.md
    about_Scopes ./About/about_scopes.md
    Enter-PSSession Enter-PSSession.md
    Exit-PSSession Exit-PSSession.md
    Get-PSSession Get-PSSession.md
    Invoke-Item ../Microsoft.PowerShell.Management/Invoke-Item.md
    New-PSSession New-PSSession.md
    Remove-PSSession Remove-PSSession.md
    WSMan Provider ../Microsoft.WsMan.Management/About/about_WSMan_Provider.md

REMARKS
    To see the examples, type: "Get-Help Invoke-Command -Examples"
    For more information, type: "Get-Help Invoke-Command -Detailed"
    For technical information, type: "Get-Help Invoke-Command -Full"
    For online help, type: "Get-Help Invoke-Command -Online"

PS C:\Users\David> Get-Help Invoke-Command -Examples

NAME
    Invoke-Command

SYNOPSIS
    Runs commands on local and remote computers.


    --------- Example 1: Run a script on a server ---------

    This example runs the `Test.ps1` script on the Server01 computer.
    
    ```powershell
    Invoke-Command -FilePath C:\scripts\test.ps1 -ComputerName Server01
    ```
    
    The **FilePath** parameter specifies a script that is located on the local computer. The script runs
    on the remote computer and the results are returned to the local computer.

     --------- Example 2: Run a command on a remote server ---------

    This example runs a `Get-Culture` command on the Server01 remote computer.
    
    ```powershell
    Invoke-Command -ComputerName Server01 -Credential Domain01\User01 -ScriptBlock {
        Get-Culture
    }
    ```
    
    The **ComputerName** parameter specifies the name of the remote computer. The **Credential**
    parameter is used to run the command in the security context of Domain01\User01, a user who has
    permission to run commands. The **ScriptBlock** parameter specifies the command to be run on the
    remote computer.
    
    In response, PowerShell requests the password and an authentication method for the User01 account.
    It then runs the command on the Server01 computer and returns the result.

     --------- Example 3: Run a command in a persistent connection ---------

    This example runs the same `Get-Culture` command in a session, using a persistent connection, on the
    remote computer named Server02.
    
    ```powershell
    $s = New-PSSession -ComputerName Server02 -Credential Domain01\User01
    Invoke-Command -Session $s -ScriptBlock { Get-Culture }
    ```
    
    The `New-PSSession` cmdlet creates a session on the Server02 remote computer and saves it in the
    `$s` variable. Typically, you create a session only when you run a series of commands on the remote
    computer.
    
    The `Invoke-Command` cmdlet runs the `Get-Culture` command on Server02. The **Session** parameter
    specifies the session saved in the `$s` variable.
    
    In response, PowerShell runs the command in the session on the Server02 computer.

     --------- Example 4: Use a session to run a series of commands that share data ---------

    This example compares the effects of using **ComputerName** and **Session** parameters of
    `Invoke-Command`. It shows how to use a session to run a series of commands that share the same
    data.
    
    ```powershell
    Invoke-Command -ComputerName Server02 -ScriptBlock { $p = Get-Process powershell }
    Invoke-Command -ComputerName Server02 -ScriptBlock { $p.VirtualMemorySize }
    $s = New-PSSession -ComputerName Server02
    Invoke-Command -Session $s -ScriptBlock { $p = Get-Process powershell }
    Invoke-Command -Session $s -ScriptBlock { $p.VirtualMemorySize }
    ```
    
    ```Output
    17930240
    ```
    
    The first two commands use the **ComputerName** parameter of `Invoke-Command` to run commands on the
    Server02 remote computer. The first command uses the `Get-Process` cmdlet to get the PowerShell
    process on the remote computer and to save it in the `$p` variable. The second command gets the
    value of the **VirtualMemorySize** property of the PowerShell process.
    
    When you use the **ComputerName** parameter, PowerShell creates a new session to run the command.
    The session is closed when the command completes. The `$p` variable was created in one connection,
    but it doesn't exist in the connection created for the second command.
    
    The problem is solved by creating a persistent session on the remote computer, then running both of
    the commands in the same session.
    
    The `New-PSSession` cmdlet creates a persistent session on the computer Server02 and saves the
    session in the `$s` variable. The `Invoke-Command` lines that follow use the **Session** parameter
    to run both of the commands in the same session. Since both commands run in the same session, the
    `$p` value remains active.

     --------- Example 5: Invoke a command with a scriptblock stored in a variable ---------

    This example shows how to run a command that is stored as a scriptblock in a variable. When the
    scriptblock is saved in a variable, you can specify the variable as the value of the
    **ScriptBlock** parameter.
    
    ```powershell
    $command = {
        Get-WinEvent -LogName PowerShellCore/Operational |
          Where-Object -FilterScript { $_.Message -like '*certificate*' }
    }
    Invoke-Command -ComputerName S1, S2 -ScriptBlock $command
    ```
    
    The `$command` variable stores the `Get-WinEvent` command that's formatted as a scriptblock. The
    `Invoke-Command` runs the command stored in `$command` on the S1 and S2 remote computers.

     --------- Example 6: Run a single command on several computers ---------

    This example demonstrates how to use `Invoke-Command` to run a single command on multiple computers.
    
    ```powershell
    $parameters = @{
      ComputerName      = 'Server01', 'Server02', 'TST-0143', 'localhost'
      ConfigurationName = 'MySession.PowerShell'
      ScriptBlock       = { Get-WinEvent -LogName PowerShellCore/Operational }
    }
    Invoke-Command @parameters
    ```
    
    The **ComputerName** parameter specifies a comma-separated list of computer names. The list of
    computers includes the localhost value, which represents the local computer. The
    **ConfigurationName** parameter specifies an alternate session configuration. The **ScriptBlock**
    parameter runs `Get-WinEvent` to get the PowerShellCore/Operational event logs from each computer.

     --------- Example 7: Get the version of the host program on multiple computers ---------

    This example gets the version of the PowerShell host program running on 200 remote computers.
    
    ```powershell
    $version = Invoke-Command -ComputerName (Get-Content Machines.txt) -ScriptBlock {
        (Get-Host).Version
    }
    ```
    
    Because only one command is run, you don't have to create persistent connections to each of the
    computers. Instead, the command uses the **ComputerName** parameter to indicate the computers. To
    specify the computers, it uses the `Get-Content` cmdlet to get the contents of the Machine.txt file,
    a file of computer names.
    
    The `Invoke-Command` cmdlet runs a `Get-Host` command on the remote computers. It uses dot notation
    to get the **Version** property of the PowerShell host.
    
    These commands run one at a time. When the commands complete, the output of the commands from all of
    the computers is saved in the `$version` variable. The output includes the name of the computer from
    which the data originated.

     --------- Example 8: Run a background job on several remote computers ---------

    This example runs a command on two remote computers. The `Invoke-Command` command uses the **AsJob**
    parameter so that the command runs as a background job. The commands run on the remote computers,
    but the job exists on the local computer. The results are transmitted to the local computer.
    
    ```powershell
    $s = New-PSSession -ComputerName Server01, Server02
    Invoke-Command -Session $s -ScriptBlock { Get-EventLog System } -AsJob
    ```
    
    ```Output
    Id   Name    State      HasMoreData   Location           Command
    ---  ----    -----      -----         -----------        ---------------
    1    Job1    Running    True          Server01,Server02  Get-EventLog System
    ```
    
    ```powershell
    $j = Get-Job
    $j | Format-List -Property *
    ```
    
    ```Output
    HasMoreData   : True
    StatusMessage :
    Location      : Server01,Server02
    Command       : Get-EventLog System
    JobStateInfo  : Running
    Finished      : System.Threading.ManualResetEvent
    InstanceId    : e124bb59-8cb2-498b-a0d2-2e07d4e030ca
    Id            : 1
    Name          : Job1
    ChildJobs     : {Job2, Job3}
    Output        : {}
    Error         : {}
    Progress      : {}
    Verbose       : {}
    Debug         : {}
    Warning       : {}
    StateChanged  :
    ```
    
    ```powershell
    $results = $j | Receive-Job
    ```
    
    The `New-PSSession` cmdlet creates sessions on the Server01 and Server02 remote computers. The
    `Invoke-Command` cmdlet runs a background job in each of the sessions. The command uses the
    **AsJob** parameter to run the command as a background job. This command returns a job object that
    contains two child job objects, one for each of the jobs run on the two remote computers.
    
    The `Get-Job` command saves the job object in the `$j` variable. The `$j` variable is then piped to
    the `Format-List` cmdlet to display all properties of the job object in a list. The last command
    gets the results of the jobs. It pipes the job object in `$j` to the `Receive-Job` cmdlet and stores
    the results in the `$results` variable.

     --------- Example 9: Include local variables in a command run on a remote computer ---------

    This example shows how to include the values of local variables in a command run on a remote
    computer. The command uses the `Using:` scope modifier to identify a local variable in a remote
    command. By default, all variables are assumed to be defined in the remote session. The `Using:`
    scope modifier was introduced in PowerShell 3.0. For more information about the `Using:` scope
    modifier, see [about_Remote_Variables](./About/about_Remote_Variables.md) and
    [about_Scopes](./about/about_scopes.md).
    
    ```powershell
    $Log = 'PowerShellCore/Operational'
    Invoke-Command -ComputerName Server01 -ScriptBlock {
        Get-WinEvent -LogName $Using:Log -MaxEvents 10
    }
    ```
    
    The `$Log` variable stores the name of the event log, PowerShellCore/Operational. The
    `Invoke-Command` cmdlet runs `Get-WinEvent` on Server01 to get the ten newest events from the event
    log. The value of the **LogName** parameter is the `$Log` variable that is prefixed by the `Using:`
    scope modifier to indicate that it was created in the local session, not in the remote session.

     --------- Example 10: Hide the computer name ---------

    This example shows the effect of using the **HideComputerName** parameter of `Invoke-Command`.
    **HideComputerName** doesn't change the object that this cmdlet returns. It changes only the
    display. You can still use the **Format** cmdlets to display the **PsComputerName** property of any
    of the affected objects.
    
    ```powershell
    Invoke-Command -ComputerName S1, S2 -ScriptBlock { Get-Process powershell }
    ```
    
    ```Output
    PSComputerName    Handles  NPM(K)    PM(K)      WS(K) VM(M)   CPU(s)     Id   ProcessName
    --------------    -------  ------    -----      ----- -----   ------     --   -----------
    S1                575      15        45100      40988   200     4.68     1392 PowerShell
    S2                777      14        35100      30988   150     3.68     67   PowerShell
    ```
    
    ```powershell
    Invoke-Command -ComputerName S1, S2 -HideComputerName -ScriptBlock {
        Get-Process powershell
    }
    ```
    
    ```Output
    Handles  NPM(K)    PM(K)      WS(K) VM(M)   CPU(s)     Id   ProcessName
    -------  ------    -----      ----- -----   ------     --   -----------
    575      15        45100      40988   200     4.68     1392 PowerShell
    777      14        35100      30988   150     3.68     67   PowerShell
    ```
    
    The first two commands use `Invoke-Command` to run a `Get-Process` command for the PowerShell
    process. The output of the first command includes the **PsComputerName** property, which contains
    the name of the computer on which the command ran. The output of the second command, which uses
    **HideComputerName**, doesn't include the **PsComputerName** column.

     --------- Example 11: Use the `param` keyword in a scriptblock ---------

    The `param` keyword and the **ArgumentList** parameter are used to pass variable values to named
    parameters in a scriptblock. This example displays filenames that begin with the letter `a` and
    have the `.pdf` extension.
    
    For more information about the `param` keyword, see
    [about_Language_Keywords](./about/about_language_keywords.md#param).
    
    ```powershell
    $parameters = @{
        ComputerName = 'Server01'
        ScriptBlock  = {
            param ($Param1, $Param2)
            Get-ChildItem -Name $Param1 -Include $Param2
        }
        ArgumentList = 'a*', '*.pdf'
    }
    Invoke-Command @parameters
    ```
    
    ```Output
    aa.pdf
    ab.pdf
    ac.pdf
    az.pdf
    ```
    
    `Invoke-Command` uses the **ScriptBlock** parameter that defines two variables, `$Param1` and
    `$Param2`. `Get-ChildItem` uses the named parameters, **Name** and **Include** with the variable
    names. The **ArgumentList** passes the values to the variables.

     --------- Example 12: Use the $args automatic variable in a scriptblock ---------

    The `$args` automatic variable and the **ArgumentList** parameter are used to pass array values to
    parameter positions in a scriptblock. This example displays a server's directory contents of `.txt`
    files. The `Get-ChildItem` **Path** parameter is position 0 and the **Filter** parameter is position
    1.
    
    For more information about the `$args` variable, see
    [about_Automatic_Variables](./about/about_automatic_variables.md#args)
    
    ```powershell
    $parameters = @{
        ComputerName = 'Server01'
        ScriptBlock  = { Get-ChildItem $args[0] $args[1] }
        ArgumentList = 'C:\Test', '*.txt*'
    }
    Invoke-Command @parameters
    ```
    
    ```Output
        Directory: C:\Test
    
    Mode                 LastWriteTime         Length Name
    ----                 -------------         ------ ----
    -a---           6/12/2019    15:15            128 alog.txt
    -a---           7/27/2019    15:16            256 blog.txt
    -a---           9/28/2019    17:10             64 zlog.txt
    ```
    
    `Invoke-Command` uses a **ScriptBlock** parameter and `Get-ChildItem` specifies the `$args[0]` and
    `$args[1]` array values. The **ArgumentList** passes the `$args` array values to the `Get-ChildItem`
    parameter positions for **Path** and **Filter**.

     --------- Example 13: Run a script on all the computers listed in a text file ---------

    This example uses the `Invoke-Command` cmdlet to run the `Sample.ps1` script on all the computers
    listed in the `Servers.txt` file. The command uses the **FilePath** parameter to specify the script
    file. This command lets you run the script on the remote computers, even if the script file isn't
    accessible to the remote computers.
    
    ```powershell
    $parameters = @{
        ComputerName = (Get-Content Servers.txt)
        FilePath     = 'C:\Scripts\Sample.ps1'
        ArgumentList = 'Process', 'Service'
    }
    Invoke-Command @parameters
    ```
    
    When you submit the command, the content of the `Sample.ps1` file is copied into a scriptblock and
    the scriptblock is run on each of the remote computers. This procedure is equivalent to using the
    **ScriptBlock** parameter to submit the contents of the script.

     --------- Example 14: Run a command on a remote computer using a URI ---------

    This example shows how to run a command on a remote computer that's identified by a Uniform Resource
    Identifier (URI). This particular example runs a `Set-Mailbox` command on a remote Exchange server.
    
    ```powershell
    $LiveCred = Get-Credential
    $parameters = @{
      ConfigurationName = 'Microsoft.Exchange'
      ConnectionUri     = 'https://ps.exchangelabs.com/PowerShell'
      Credential        = $LiveCred
      Authentication    = 'Basic'
      ScriptBlock       = { Set-Mailbox Dan -DisplayName 'Dan Park' }
    }
    Invoke-Command @parameters
    ```
    
    The first line uses the `Get-Credential` cmdlet to store Windows Live ID credentials in the
    `$LiveCred` variable. PowerShell prompts the user to enter Windows Live ID credentials.
    
    The `$parameters` variable is a hash table containing the parameters to be passed to the
    `Invoke-Command` cmdlet. The `Invoke-Command` cmdlet runs a `Set-Mailbox` command using the
    **Microsoft.Exchange** session configuration. The **ConnectionURI** parameter specifies the URL of
    the Exchange server endpoint. The **Credential** parameter specifies the credentials stored in the
    `$LiveCred` variable. The **AuthenticationMechanism** parameter specifies the use of basic
    authentication. The **ScriptBlock** parameter specifies a scriptblock that contains the command.

     --------- Example 15: Use a session option ---------

    This example shows how to create and use a **SessionOption** parameter.
    
    ```powershell
